week_start,iso3,skin_temperature_c,soil_temperature_l1_c,volumetric_soil_water_l1,snow_depth_m,aggregation,release_lag_days,data_realism
2021-06-28,HUN,24.563,21.715,0.2242,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,ROU,23.837,21.766,0.2635,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,BGR,24.082,21.639,0.2566,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,SRB,23.665,20.27,0.2324,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,UKR,25.793,21.841,0.2796,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,MDA,23.259,20.287,0.2718,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,RUS,24.183,20.766,0.2645,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,TUR,26.654,23.697,0.3033,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,GEO,24.926,22.187,0.2428,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,ISR,24.298,21.526,0.2975,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,EGY,26.407,23.269,0.2747,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,TUN,24.26,19.597,0.2597,0.0,country_area_weighted_mean,6,synthetic
2021-06-28,MAR,25.385,21.918,0.2405,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,FRA,26.805,24.292,0.2541,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,DEU,25.029,21.856,0.3122,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,NLD,23.802,20.537,0.2624,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,BEL,22.155,19.099,0.2637,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,ITA,26.479,22.805,0.2677,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,ESP,27.667,24.42,0.2457,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,POL,26.109,21.649,0.2419,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,HUN,26.147,23.411,0.2654,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,ROU,24.807,21.306,0.3631,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,BGR,26.121,23.058,0.2393,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,SRB,25.735,22.405,0.2295,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,UKR,24.698,22.005,0.2359,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,MDA,24.002,21.562,0.2387,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,RUS,25.289,21.842,0.3041,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,TUR,27.095,23.332,0.288,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,GEO,25.47,21.476,0.2425,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,ISR,24.222,21.123,0.2905,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,EGY,27.289,23.715,0.2046,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,TUN,25.698,22.051,0.2517,0.0,country_area_weighted_mean,6,synthetic
2021-07-05,MAR,26.344,22.831,0.2483,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,FRA,29.793,25.577,0.2561,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,DEU,24.141,21.819,0.2698,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,NLD,23.351,19.925,0.2621,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,BEL,21.98,19.838,0.2398,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,ITA,27.644,24.724,0.2147,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,ESP,28.728,25.736,0.2661,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,POL,25.147,21.321,0.2109,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,HUN,26.318,23.397,0.3048,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,ROU,26.053,22.024,0.3219,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,BGR,26.757,22.922,0.2764,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,SRB,26.005,23.603,0.2218,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,UKR,24.498,21.664,0.2841,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,MDA,26.275,21.519,0.2223,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,RUS,25.783,21.869,0.2541,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,TUR,26.38,22.76,0.2258,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,GEO,24.958,21.486,0.2437,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,ISR,27.987,24.498,0.2769,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,EGY,27.881,24.309,0.2528,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,TUN,28.14,24.482,0.2785,0.0,country_area_weighted_mean,6,synthetic
2021-07-12,MAR,26.541,23.001,0.2563,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,FRA,30.068,26.657,0.2335,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,DEU,26.663,23.145,0.2717,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,NLD,23.916,21.024,0.2381,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,BEL,23.918,20.65,0.2417,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,ITA,28.74,24.575,0.2192,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,ESP,28.957,25.216,0.2419,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,POL,25.241,22.318,0.2371,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,HUN,27.421,23.72,0.2885,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,ROU,27.325,23.672,0.2663,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,BGR,26.289,23.42,0.2175,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,SRB,25.565,22.442,0.2725,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,UKR,24.958,21.21,0.2604,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,MDA,26.818,22.597,0.2534,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,RUS,26.526,23.612,0.283,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,TUR,28.848,24.662,0.2429,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,GEO,22.227,19.896,0.2827,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,ISR,29.144,25.434,0.2588,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,EGY,28.295,24.805,0.2667,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,TUN,27.579,24.472,0.3059,0.0,country_area_weighted_mean,6,synthetic
2021-07-19,MAR,26.354,23.192,0.2235,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,FRA,28.932,24.515,0.2353,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,DEU,27.505,24.387,0.2333,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,NLD,25.088,22.667,0.2377,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,BEL,23.487,20.344,0.2546,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,ITA,29.291,25.721,0.2587,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,ESP,26.789,22.519,0.2141,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,POL,26.139,21.691,0.2611,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,HUN,26.88,24.377,0.2491,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,ROU,27.279,23.001,0.2771,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,BGR,27.953,24.912,0.2309,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,SRB,26.936,22.946,0.2719,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,UKR,26.656,22.793,0.2582,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,MDA,26.412,22.856,0.2576,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,RUS,24.868,22.979,0.2447,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,TUR,26.459,23.084,0.2717,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,GEO,25.142,22.245,0.2665,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,ISR,29.637,25.873,0.2324,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,EGY,31.037,27.673,0.255,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,TUN,26.308,22.609,0.2847,0.0,country_area_weighted_mean,6,synthetic
2021-07-26,MAR,24.781,21.294,0.2735,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,FRA,26.721,23.47,0.2215,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,DEU,25.442,20.654,0.2541,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,NLD,24.925,21.372,0.2386,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,BEL,23.35,21.249,0.2773,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,ITA,29.608,24.857,0.2672,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,ESP,27.215,24.286,0.2312,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,POL,26.2,22.33,0.2666,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,HUN,26.266,23.594,0.2633,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,ROU,24.469,21.293,0.2379,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,BGR,28.457,24.179,0.2336,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,SRB,26.974,24.971,0.2791,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,UKR,26.428,22.747,0.2443,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,MDA,29.295,25.723,0.239,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,RUS,25.103,21.811,0.2328,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,TUR,28.905,24.286,0.2372,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,GEO,26.042,22.385,0.2684,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,ISR,28.946,24.998,0.2454,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,EGY,29.454,25.199,0.2014,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,TUN,27.143,24.968,0.2779,0.0,country_area_weighted_mean,6,synthetic
2021-08-02,MAR,25.754,21.998,0.2562,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,FRA,25.838,21.597,0.2812,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,DEU,26.043,21.733,0.2598,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,NLD,24.585,21.968,0.2225,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,BEL,23.376,20.206,0.2611,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,ITA,28.63,24.492,0.2314,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,ESP,27.576,23.782,0.2478,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,POL,25.482,22.387,0.2683,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,HUN,25.439,21.401,0.2028,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,ROU,25.932,22.762,0.248,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,BGR,25.429,22.686,0.2671,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,SRB,26.881,22.819,0.225,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,UKR,25.472,22.714,0.2249,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,MDA,27.322,23.676,0.2388,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,RUS,24.594,21.232,0.2469,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,TUR,26.139,23.401,0.2234,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,GEO,26.514,22.814,0.2536,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,ISR,27.656,24.137,0.2226,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,EGY,29.549,26.537,0.2228,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,TUN,27.112,22.745,0.2624,0.0,country_area_weighted_mean,6,synthetic
2021-08-09,MAR,26.711,22.485,0.2736,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,FRA,25.891,23.123,0.2702,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,DEU,23.745,20.226,0.269,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,NLD,24.93,22.314,0.3469,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,BEL,23.682,20.307,0.2949,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,ITA,26.309,22.156,0.287,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,ESP,28.47,24.512,0.2383,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,POL,25.024,22.054,0.237,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,HUN,23.431,21.269,0.2595,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,ROU,24.628,22.253,0.2377,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,BGR,26.292,23.077,0.2332,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,SRB,25.239,21.201,0.2507,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,UKR,22.854,19.493,0.263,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,MDA,27.521,23.881,0.2561,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,RUS,23.582,20.152,0.2471,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,TUR,26.762,23.955,0.2195,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,GEO,24.408,21.721,0.2549,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,ISR,26.379,22.855,0.258,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,EGY,30.615,26.634,0.2313,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,TUN,27.366,23.654,0.2258,0.0,country_area_weighted_mean,6,synthetic
2021-08-16,MAR,27.966,23.887,0.2403,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,FRA,22.846,19.998,0.235,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,DEU,23.631,20.092,0.2318,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,NLD,24.766,21.539,0.2315,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,BEL,22.3,20.662,0.2591,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,ITA,27.863,24.59,0.2526,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,ESP,27.873,25.329,0.233,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,POL,24.695,22.139,0.2582,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,HUN,23.432,19.977,0.2716,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,ROU,23.398,20.409,0.2245,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,BGR,27.287,23.595,0.2656,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,SRB,24.555,20.9,0.271,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,UKR,21.53,19.8,0.2522,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,MDA,26.272,23.068,0.2278,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,RUS,22.823,20.046,0.2368,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,TUR,26.006,22.662,0.2092,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,GEO,24.429,20.284,0.2563,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,ISR,23.919,21.549,0.2883,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,EGY,30.756,26.92,0.2272,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,TUN,23.938,20.828,0.1906,0.0,country_area_weighted_mean,6,synthetic
2021-08-23,MAR,26.763,22.79,0.2609,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,FRA,22.931,19.706,0.2278,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,DEU,23.569,19.88,0.2463,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,NLD,25.707,22.452,0.2353,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,BEL,21.521,18.28,0.279,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,ITA,25.55,22.471,0.2436,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,ESP,24.125,22.588,0.2104,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,POL,23.287,20.245,0.2406,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,HUN,22.621,19.059,0.2513,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,ROU,22.554,19.499,0.2639,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,BGR,27.017,24.971,0.2608,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,SRB,23.246,19.781,0.2881,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,UKR,24.041,21.402,0.2403,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,MDA,24.89,21.028,0.2489,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,RUS,23.304,19.566,0.2453,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,TUR,27.254,23.306,0.249,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,GEO,26.485,22.626,0.2215,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,ISR,24.909,21.801,0.2661,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,EGY,30.824,26.503,0.2484,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,TUN,25.196,22.012,0.2282,0.0,country_area_weighted_mean,6,synthetic
2021-08-30,MAR,28.305,24.595,0.2422,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,FRA,20.752,18.285,0.2467,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,DEU,21.834,18.545,0.2306,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,NLD,24.97,20.984,0.2405,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,BEL,22.227,19.332,0.2698,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,ITA,24.93,20.889,0.2656,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,ESP,23.148,19.899,0.2101,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,POL,20.661,17.98,0.2567,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,HUN,23.097,18.944,0.2423,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,ROU,20.844,17.736,0.2455,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,BGR,24.989,21.449,0.3056,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,SRB,19.923,17.923,0.2568,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,UKR,23.656,21.022,0.3035,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,MDA,23.109,20.265,0.2283,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,RUS,22.004,19.087,0.2051,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,TUR,23.363,20.848,0.249,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,GEO,25.586,22.549,0.2241,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,ISR,21.868,18.439,0.2093,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,EGY,28.856,26.039,0.2102,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,TUN,24.506,22.266,0.2245,0.0,country_area_weighted_mean,6,synthetic
2021-09-06,MAR,26.449,22.542,0.2357,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,FRA,18.707,16.088,0.2759,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,DEU,21.181,18.185,0.2981,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,NLD,21.348,18.821,0.3228,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,BEL,20.649,17.729,0.2603,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,ITA,24.537,21.685,0.2579,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,ESP,23.262,19.852,0.2245,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,POL,20.198,17.438,0.2393,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,HUN,20.154,18.11,0.2256,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,ROU,18.908,16.936,0.2555,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,BGR,23.554,20.954,0.3255,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,SRB,18.071,16.523,0.2276,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,UKR,20.646,17.1,0.3254,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,MDA,19.906,17.383,0.2731,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,RUS,18.449,15.777,0.2217,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,TUR,24.108,21.296,0.2193,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,GEO,23.644,21.613,0.2829,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,ISR,21.806,19.297,0.2268,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,EGY,26.587,23.504,0.2384,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,TUN,25.006,21.427,0.2002,0.0,country_area_weighted_mean,6,synthetic
2021-09-13,MAR,25.244,21.324,0.2359,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,FRA,15.898,14.081,0.2258,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,DEU,19.813,18.227,0.2528,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,NLD,19.411,17.022,0.3208,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,BEL,18.024,16.316,0.2702,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,ITA,22.843,20.469,0.22,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,ESP,20.019,17.495,0.2297,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,POL,17.597,14.364,0.2412,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,HUN,21.628,18.051,0.2283,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,ROU,17.632,14.772,0.2634,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,BGR,20.644,18.428,0.2874,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,SRB,20.769,17.487,0.2533,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,UKR,17.652,15.366,0.2768,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,MDA,16.184,14.172,0.2546,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,RUS,18.784,15.881,0.2486,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,TUR,22.541,19.556,0.2301,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,GEO,22.282,19.491,0.2458,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,ISR,23.376,18.824,0.261,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,EGY,23.4,20.543,0.2351,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,TUN,21.198,17.303,0.2171,0.0,country_area_weighted_mean,6,synthetic
2021-09-20,MAR,24.498,21.16,0.1967,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,FRA,14.791,11.975,0.231,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,DEU,18.152,14.922,0.2809,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,NLD,15.928,14.989,0.2623,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,BEL,15.796,14.423,0.2316,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,ITA,22.548,18.199,0.2458,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,ESP,20.319,17.739,0.2908,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,POL,14.146,12.8,0.2066,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,HUN,19.301,16.773,0.2296,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,ROU,16.496,14.227,0.2643,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,BGR,18.877,15.863,0.3443,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,SRB,18.007,16.653,0.2281,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,UKR,15.192,13.162,0.2826,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,MDA,15.894,13.879,0.277,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,RUS,16.991,14.609,0.2402,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,TUR,22.31,19.228,0.253,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,GEO,19.847,16.181,0.2355,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,ISR,23.353,20.772,0.2375,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,EGY,24.034,21.497,0.3005,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,TUN,23.271,19.797,0.2406,0.0,country_area_weighted_mean,6,synthetic
2021-09-27,MAR,22.041,19.84,0.2655,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,FRA,12.9,11.359,0.2602,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,DEU,15.851,13.946,0.2668,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,NLD,16.123,13.182,0.2618,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,BEL,11.408,10.452,0.2619,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,ITA,20.111,16.924,0.2214,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,ESP,18.07,15.625,0.252,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,POL,15.182,13.699,0.2145,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,HUN,15.044,13.869,0.2336,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,ROU,14.166,12.953,0.3177,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,BGR,16.364,15.204,0.2479,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,SRB,16.716,14.818,0.2312,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,UKR,13.104,11.467,0.2692,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,MDA,14.16,11.097,0.238,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,RUS,15.715,14.035,0.278,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,TUR,19.594,16.356,0.2482,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,GEO,19.648,17.851,0.2153,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,ISR,23.011,20.034,0.2597,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,EGY,22.294,19.503,0.3328,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,TUN,22.37,20.251,0.237,0.0,country_area_weighted_mean,6,synthetic
2021-10-04,MAR,19.603,17.912,0.2581,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,FRA,8.398,8.125,0.2337,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,DEU,13.719,12.155,0.2789,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,NLD,12.222,11.356,0.2559,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,BEL,10.852,9.702,0.2518,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,ITA,17.839,14.793,0.2617,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,ESP,17.993,16.503,0.2858,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,POL,12.702,11.877,0.2181,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,HUN,13.137,11.755,0.266,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,ROU,15.272,13.603,0.2981,0.0,country_area_weighted_mean,6,synthetic
2021-10-11,BGR,14.986,12.751,0.235,0.0,country_area_weighted_mean,6,synthetic
